name,predictor_set,r2_oos,cw_stat,cw_pvalue,ann_return,ann_vol,sharpe,cer_delta
dNoa,LS,-0.9098649911387424,-0.8134945251412307,0.7920327080121432,11.317992377072878,19.4744023055767,0.5811727723131124,-0.6598849205281461
Coskewness,LS,-0.9112877065010405,-2.635077308904562,0.9957940939033846,11.227446428766589,20.908293767348027,0.5369853013209628,-1.6189969153685322
AnalystRevision,LS,-0.9221709072049,0.16169041217041083,0.4357748275836336,14.579943604244491,19.713177993693844,0.7396039141384788,2.4617106848694084
zerotrade6M,LS,-0.9257697636877227,-0.12313376761365404,0.5489994139766374,10.948363404798355,20.08529399268508,0.5450935101465615,-1.3920142369997688
DelLTI,LS,-0.9349903762675416,-0.13885102280609357,0.5552160629563094,11.431897210763466,20.552501389609244,0.5562289958799422,-1.1932746099941385
grcapx,LS,-0.9469944006090802,-0.023421009011526123,0.5093427765830711,13.456259537388233,20.78064749833737,0.6475380297204334,0.6896377604266499
DelCOL,LS,-0.9475907279866691,-1.2174650151548616,0.8882863302683924,11.886610079308296,19.89034958107444,0.5976068962919758,-0.33687213776118075
InvestPPEInv,LS,-0.9484763797023454,-0.7283270621835095,0.7667932999501594,11.268392224061543,19.9725417979227,0.5641941991195905,-1.0042362841942527
RealizedVol,LS,-0.9581393237450442,-0.40947925326695744,0.65890600549253,11.185039588647022,19.743448304066376,0.5665190505927651,-0.9511087955923561
cfp,LS,-0.9594100653924853,-1.1142774909594149,0.8674199198209764,10.487652148722477,20.000776070689103,0.5243622603270882,-1.8019056229345258
Mom6mJunk,LS,-0.9628897842794082,-0.4811215904439024,0.68478495796653,11.517896234272703,18.19047113259905,0.6331829533338221,0.26540551367465515
ChTax,LS,-0.9790844287523637,-1.1152569052114634,0.8676298265352989,11.490143894755557,19.876804979894462,0.5780679493700283,-0.7252588685850592
GrLTNOA,LS,-0.9832894299824924,0.28616845298214993,0.3873745523385024,11.349922686097164,20.651856156834185,0.549583659691587,-1.3366568749506431
MomSeason11YrPlus,LS,-0.9849742840776221,-0.00457034169111036,0.5018232961889543,11.257142410621205,21.391874856010165,0.5262344926002803,-1.8961343574160532
CBOperProf,LS,-0.9854755975053475,-0.28003369521052285,0.6102741731895922,11.317450832903509,20.49188138125027,0.5522894956467388,-1.2703993254542203
AdExp,LS,-0.9884069499000558,-1.8063355373818695,0.964567027974683,11.406568101536099,19.803942244486585,0.5759746196347187,-0.7654659450175627
IdioVol3F,LS,-1.0027488616687341,-1.087198578733389,0.8615254705924007,10.08917679239082,19.626233907099067,0.5140658590001534,-1.9777511884609131
PriceDelayRsq,LS,-1.0129982078610045,-1.1374584099339586,0.8723266492643145,11.41532364137483,20.352020467084984,0.5608938758604661,-1.0868395352241143
RDS,LS,-1.0188237427952274,-1.2742226428785002,0.8987077386256518,12.298478466783186,20.75657473561774,0.5925100178344608,-0.4531445747553384
MomSeason,LS,-1.019124677175376,-0.9287048218960322,0.8234789594169099,10.84959597278145,19.956736209346424,0.5436558292382606,-1.4135659493693868
MRreversal,LS,-1.0212213834652983,0.19827789320751615,0.4214138234903664,11.443882634631958,21.664165543878955,0.5282401766850116,-1.8852505162661801
LRreversal,LS,-1.025681430485803,-1.520534717001609,0.9358116798960108,11.46842334066411,21.024545200744154,0.5454778322747352,-1.4511412930171552
Investment,LS,-1.028645259524441,-1.433716516698364,0.9241734115645021,11.658380032823972,21.129381281937864,0.5517615436657374,-1.3274733877478768
PS,LS,-1.0298093666066155,-0.04647542643340858,0.5185343401087796,11.762982108345836,22.11228919766779,0.5319658224073197,-1.8604100152828549
PriceDelayTstat,LS,-1.036756352162782,-1.8280557729409002,0.9662294091794092,10.641846975933118,20.994176410367675,0.5068951869280185,-2.2585767915207136
EarnSupBig,LS,-1.038039541225344,-0.14695003318951383,0.5584142701102464,13.050332380967406,20.380276997289357,0.6403412663480061,0.5309049034645241
EarningsForecastDisparity,LS,-1.0402439724644719,0.7071853626950657,0.2397256467673996,12.58826405839491,21.144558181767316,0.5953429695802115,-0.4072131723464931
CoskewACX,LS,-1.0425682939984249,-0.6747247236564632,0.7500746631434925,12.854701942791683,20.839311270633242,0.6168486940787976,0.05145640906730087
Frontier,LS,-1.043719205675231,-1.0167167461923696,0.8453559015141876,11.231659612658266,20.39580769280766,0.5506847182432975,-1.2972670791808731
Mom12mOffSeason,LS,-1.045702744957544,-0.07137475633936186,0.5284502500592727,12.127064444505363,19.677912209073337,0.6162780032585807,0.02966889067614531
PriceDelaySlope,LS,-1.0525706664513912,-1.9051342551194486,0.9716186891906415,10.56464764262221,20.963158734664,0.5039625838997657,-2.316254839607838
ChNNCOA,LS,-1.0545629701811166,-2.308242080630222,0.9895071620631395,10.712898765187129,20.286989932725756,0.5280674363576098,-1.749622762979869
FR,LS,-1.0596657420742783,-0.8770051779630853,0.8097580871850171,10.72693278660356,20.034119167500855,0.5354332125569405,-1.5826482958700732
