month,mkt_excess,Rfree,lty,ltr,tms,tbl,d/p,e/p,d/e,b/m,dfy,dfr,infl,ntis,svar,lzrt,wtexas,ndrbl,skvw,tail,dtoy,dtoat,ygap,rdsp,avgcor
1994-10,0.018822,0.0038,0.08,-0.0331,0.033800000000000004,0.0462,0.02792894037301982,0.05906507315597243,0.47285034760336625,0.2909046585988527,0.006400000000000003,0.006599999999999998,0.0026845637583892135,0.029004251001063068,0.0008018929880999821,-1.5852611598228457,0.04319408922989498,-0.017179590816480038,0.055475227534770966,0.46659883856773376,0.9660211745543389,0.9660211745543389,-2.901064007327792,0.024711413680344154,0.14182905852794647
1994-11,-0.039948000000000004,0.0037,0.0809,-0.0025,0.0314,0.0495,0.027533255707279207,0.060167248862072614,0.45761201032136994,0.28607127371314517,0.0063,-0.0025,0.0006693440428380271,0.026001443097619793,0.0011584280263979326,-1.6096237585222304,-0.010351402887496697,-0.0073087126744334225,0.07374513149261475,0.4680860638618469,0.982344483656582,0.982344483656582,-2.8851778448104852,0.025860881870212776,0.19392356276512146
1994-12,0.010554999999999998,0.0044,0.0808,0.0066,0.027899999999999994,0.0529,0.0288471570161711,0.06504441358636956,0.44349937874166945,0.2989926142670591,0.006400000000000003,-0.0048000000000000004,0.0013377926421402897,0.022919175145886622,0.0008363991427871203,-1.5889842122868774,-0.007707129094412402,-0.02026149069751544,0.010657778941094875,0.47370049357414246,0.9398898038387676,0.9398898038387676,-2.8092755586376232,0.02022213872852226,0.21106941998004913
1995-01,0.021799000000000002,0.0042,0.0799,0.0161,0.023900000000000005,0.055999999999999994,0.028675942256189173,0.06662747403488145,0.4303921568627451,0.2915683000067602,0.006399999999999989,-0.00040000000000000105,0.0,0.016596291904089715,0.0007049229543034868,-1.6246529625169575,-0.014424410540915256,-0.025848525092573568,0.02380615845322609,0.47683680057525635,0.9638242894056848,0.9638242894056848,-2.783838496016699,0.024305527556915937,0.19956308603286743
1995-02,0.035227999999999995,0.004,0.078,0.0273,0.020900000000000002,0.0571,0.027996258662471837,0.06642999872454403,0.42144,0.2908537343814016,0.006199999999999997,-0.0017000000000000001,0.004008016032064354,0.015095327899508723,0.00028937658320599537,-1.578288337057677,0.03602589361103292,-0.044127195671871566,0.024296574294567108,0.45917168259620667,0.9668774556412463,0.9661920992569802,-2.786528463022246,0.02661112578803084,0.14275912940502167
1995-03,0.024734,0.0046,0.0758,0.0287,0.018100000000000012,0.057699999999999994,0.027021481770245593,0.06545066579125548,0.4128526645768024,0.27873003559222,0.0059000000000000025,0.0001999999999999988,0.003992015968063756,0.014533983890415764,0.0004724140804132983,-1.5727433727704938,0.005976636783482814,-0.022747822667145184,0.025679755955934525,0.47203561663627625,0.9998280048058948,0.9998280048058948,-2.798500167025666,0.021093213858907323,0.12003697454929352
1995-04,0.024995,0.0044,0.0755,0.0091,0.018199999999999994,0.057300000000000004,0.026302650236663935,0.06500768908150427,0.40460829493087547,0.3138765418776539,0.0058,0.0003999999999999993,0.003313452617627499,0.014390439064971741,0.00048430583915839867,-1.5153608059894996,0.03564677288684859,-0.01755727728630796,0.0370149202644825,0.4756934940814972,0.9964362405813216,0.9964362405813216,-2.802775785169638,0.018592292407403663,0.10497695207595825
1995-05,0.034408999999999995,0.0054,0.0745,0.0169,0.017999999999999995,0.0565,0.02571091812217883,0.06445700815345859,0.3988847583643122,0.3019947008247009,0.005699999999999997,0.0006000000000000033,0.0033025099075296716,0.013013332662942119,0.0002569203760850568,-1.5478012900482667,0.06153846153846154,-0.04057863758855386,0.044110871851444244,0.4892377257347107,1.0,1.0,-2.8099760566507253,0.02606699823425014,0.10263262689113617
1995-06,0.019455,0.004699999999999999,0.0677,0.079,0.010999999999999996,0.0567,0.024929383827021624,0.06337332833395826,0.3933734345725274,0.2922642542456368,0.005499999999999991,-0.015899999999999997,0.0019749835418036987,0.010744673448248256,0.0010114420621799751,-1.5849744144447493,-0.07270940800786052,-0.01742152363258914,0.05959505960345268,0.46766793727874756,1.0,1.0,-2.822906906834116,0.021573624423677634,0.13076505064964294
1995-07,0.028904999999999997,0.0045000000000000005,0.067,0.0139,0.012300000000000005,0.0547,0.024526847177604408,0.06320330426801285,0.38806273598605867,0.28642961789533944,0.006000000000000005,-0.005999999999999998,0.001971090670170872,0.008275796965371297,0.0006967643243991693,-1.5905928952174093,-0.07947019867549665,-0.0434089647169167,0.03516807034611702,0.4692806303501129,0.9926900584795322,0.9926900584795322,-2.8212700935116874,0.0305319852256613,0.1429656744003296
1995-08,-0.0011979999999999994,0.004699999999999999,0.0691,-0.0168,0.014899999999999997,0.0542,0.023898397561351696,0.06170159769419636,0.38732218377547095,0.27716036719066023,0.006299999999999986,0.006699999999999999,0.0,0.007061972528975415,0.0007732277287529845,-1.6732895146030604,0.0103597122302157,-0.04332150387428214,0.009098334237933159,0.4559333324432373,0.9941262042653639,0.9941262042653639,-2.8463523887520976,0.022066738346522802,0.15858809649944305
1995-09,0.037802,0.0043,0.0674,0.0236,0.013399999999999995,0.054000000000000006,0.02403300823426117,0.0621662988538478,0.386592232083214,0.28304613470217127,0.006199999999999997,-0.0022000000000000006,0.0026229508196722318,0.009122313410102818,0.00020672971563526985,-1.5543383465426044,0.01936770150954148,-0.024052205540191197,0.05898209288716316,0.4671080708503723,0.973453905905255,0.973453905905255,-2.8408231431831696,0.02369644408782676,0.12086658179759979
1995-10,-0.008142,0.004699999999999999,0.0663,0.0175,0.013499999999999998,0.0528,0.02322855529508393,0.06019746410910149,0.3858726549175668,0.2724949975926904,0.006099999999999994,-0.0022000000000000023,0.0019620667102679956,0.006380168766826036,0.00038145363144266744,-1.605515132686013,-0.019837943559653515,-0.01216235401119069,0.06853713095188141,0.45668697357177734,0.9973509933774833,0.9973509933774833,-2.8702789748078974,0.0205211268128507,0.08978518843650818
1995-11,0.039979,0.0042,0.0641,0.0294,0.011300000000000004,0.0528,0.023466895958727425,0.0597993694468329,0.3924271472392637,0.27442024525926073,0.0063,-0.0109,0.0032637075718016106,0.012222073267057022,0.00048781727394307014,-1.6633417347965895,0.005416191562143791,-0.0321956213853393,0.04791056364774704,0.45426151156425476,0.9902195754250435,0.9902195754250435,-2.8754063578812197,0.02635693434451549,0.07679541409015656
1995-12,0.012742999999999999,0.0049,0.0623,0.0249,0.0087,0.0536,0.02265886978211672,0.05676968906068465,0.3991367604267701,0.25716885151700014,0.006599999999999995,-0.0006999999999999992,-0.0006506180871828082,0.016870952814180593,0.0005461627096214274,-1.6051481937091792,0.03515735752764382,-0.02440109805155821,0.05955030769109726,0.4668417274951935,0.993914477549965,0.993914477549965,-2.926361051611411,0.02264740516924621,0.08511602878570557
1996-01,0.030561000000000005,0.0043,0.0603,0.0272,0.008900000000000005,0.051399999999999994,0.02238566070819736,0.05513613559982466,0.40600706713780915,0.2550263829395351,0.0067000000000000115,-0.004399999999999998,-0.0006510416666666297,0.015526517530730723,0.0008205364791757412,-1.7091420133921447,0.07039167351410569,-0.017755555486385927,0.02190319448709488,0.47055524587631226,0.9809545535582491,0.9809545535582491,-2.953479269062116,0.02231472113618272,0.11191273480653763
1996-02,0.006187999999999999,0.0039000000000000003,0.0609,-0.0011,0.0109,0.05,0.02184417680785719,0.0534364747439808,0.40878775990584537,0.24187717210079357,0.006600000000000009,0.0025,0.005863192182410382,0.016127862770279326,0.0013839551115789395,-1.693778088839313,-0.0913510747185261,-0.006875912560055491,0.0451793298125267,0.4468711316585541,1.0,1.0,-2.98422327662074,0.023662389218105175,0.14984257519245148
1996-03,0.005684999999999999,0.0039000000000000003,0.0659,-0.0483,0.017599999999999998,0.0483,0.021858230667936646,0.05311014995133479,0.41156409251274,0.23789473710345846,0.006399999999999989,0.011000000000000003,0.0032383419689119286,0.016801368282704777,0.001267630922844381,-1.7183687910675385,0.09912700647704886,-0.027314182310444277,0.03674052283167839,0.4450066089630127,0.9742704453786438,0.9742704453786438,-2.991862068069235,0.023354961359171634,0.18671788275241852
1996-04,0.010533,0.0046,0.0684,-0.021,0.018800000000000004,0.0496,0.021849728892331523,0.05273431448489543,0.4143360752056404,0.23929961540850445,0.0068000000000000005,0.008000000000000002,0.005164622336991442,0.016891911575242943,0.0017417161302782712,-1.72142365198246,0.09787343069433763,0.02641009379402359,-0.01643579825758934,0.4557303488254547,0.983028362305581,0.983028362305581,-3.0033017459780362,0.020215495763685837,0.2184818685054779
1996-05,0.021057000000000003,0.0042,0.0706,-0.0165,0.021099999999999994,0.0495,0.021646259127342027,0.0524787134842625,0.4124769395086902,0.24007580620728264,0.006900000000000003,0.0005000000000000004,0.003853564547206423,0.02112195348676604,0.0009818375538861413,-1.7239868291352096,-0.012135355892648803,-0.03166201630746887,0.033039674162864685,0.4366995096206665,0.9787916495305585,0.9787916495305585,-3.0104163405142557,0.040571394277341515,0.22018428146839142
1996-06,0.00012799999999999964,0.004,0.0717,-0.0054,0.021500000000000005,0.050199999999999995,0.02124681173282321,0.051739598278335734,0.4106489505103022,0.23692351549588916,0.0068000000000000005,0.005900000000000001,0.0019193857965449368,0.026419154428536925,0.0011252911637478064,-1.7084998581440431,-0.06614694070399241,-0.00651361523008629,0.04077213630080223,0.43939733505249023,0.9766649359640014,0.9766649359640014,-3.026757651409912,0.032522776778760754,0.22231099009513855
1996-07,-0.048943,0.0045000000000000005,0.0703,0.0203,0.0194,0.0509,0.02128297272713717,0.052055529874893765,0.40885133199656254,0.23644372524397833,0.006900000000000003,-0.0030999999999999986,0.0006385696040867028,0.02721617423327966,0.00039480383279131827,-1.6847860769466512,0.05413609916519091,-0.022081390335353297,0.06658177077770233,0.43168866634368896,0.9786465905157494,0.9786465905157494,-3.0222614210091354,0.033968610086101546,0.1888689547777176
1996-08,0.017828,0.0040999999999999995,0.0707,0.0018,0.019199999999999995,0.051500000000000004,0.022506966690105996,0.05511888949657526,0.4083349083349082,0.24181989379253627,0.006999999999999992,-0.0007999999999999999,0.0019144862795150708,0.03113686518002411,0.0023551484497514076,-1.808061743426432,-0.017758579313654987,-0.008066990270981601,0.04715822637081146,0.4126679003238678,0.956889927310488,0.956889927310488,-2.964705756042638,0.03695328942814158,0.24994586408138275
1996-09,0.051635,0.0044,0.0726,-0.0139,0.0221,0.050499999999999996,0.02229124168571093,0.05465830253020241,0.4078290150593958,0.23806111786702766,0.007199999999999998,0.006899999999999999,0.0019108280254778176,0.030886106462759414,0.0011215206691417817,-1.6036169925279258,0.08722208648912777,-0.05147762677114055,0.025304745882749557,0.4288982152938843,0.9719972308757355,0.9719972308757355,-2.9709426439107833,0.020968828997087553,0.25452274084091187
1996-10,0.022598,0.0042,0.0704,0.029,0.019500000000000003,0.0509,0.02133535086060148,0.05237811176907073,0.4073333333333334,0.22729731810082116,0.0068999999999999895,-0.003100000000000002,0.0031786395422759295,0.029580736477171136,0.0006862430296662209,-1.6205204026997029,0.08764044943820215,-0.018801598080648973,0.045944567769765854,0.4337482154369354,0.9978658940004139,0.9978658940004139,-3.01533508922249,0.0226818440269106,0.26978084444999695
1996-11,0.07234099999999999,0.0040999999999999995,0.0671,0.0404,0.017200000000000007,0.0499,0.020903105666387815,0.05233456690345542,0.3994129865438454,0.22174765584938821,0.006800000000000014,-0.004299999999999998,0.003168567807350975,0.025655808396834224,0.0006066450315791056,-1.6277140954916987,-0.03925619834710736,0.0018229668526404022,0.0454644151031971,0.45873716473579407,0.9893604103560423,0.9893604103560423,-3.0133546408111482,0.03649149282310056,0.18551668524742126
1996-12,-0.024398,0.0046,0.0643,0.0351,0.013999999999999992,0.050300000000000004,0.01957764215828732,0.04995904995904997,0.3918737881191609,0.20500791909557914,0.006900000000000003,-0.008799999999999999,0.0018951358180667732,0.022067341640474934,0.000703735417906,-1.6535632147365227,0.019354838709677358,0.005648803643148061,0.06774623692035675,0.4731099009513855,0.996015449487537,0.996015449487537,-3.0567055327571397,0.029628565703887864,0.1354525089263916
1997-01,0.05832699999999999,0.0045000000000000005,0.0673,-0.0256,0.018199999999999994,0.049100000000000005,0.02011367011367011,0.05228555228555229,0.38468887167570354,0.20734272969549994,0.0068999999999999895,0.007000000000000003,0.0,0.02412568647503003,0.0017090845668988378,-1.7148205102830858,0.09282700421940926,-0.042406624047136555,0.03867272287607193,0.464476078748703,0.9828316237101618,0.9828316237101618,-3.0121302923644486,0.025493549114126893,0.1907399445772171
1997-02,0.003852,0.0039000000000000003,0.0689,-0.0079,0.0186,0.050300000000000004,0.01901945320715037,0.049905023574505616,0.38111299915038227,0.1962401028604843,0.006699999999999998,0.0051,0.0031525851197982124,0.024406933496797244,0.0013600822131999593,-1.7349116610432012,-0.06756756756756754,-0.03926182934133637,0.06018274649977684,0.45549914240837097,0.9897136648028948,0.9897136648028948,-3.0613592993365946,0.029008341634474733,0.21102769672870636
1997-03,-0.045988,0.0043,0.0694,0.0005,0.019300000000000005,0.0501,0.018974819385785217,0.05024742250659653,0.3776277157956547,0.19439541077479064,0.0063,0.0023,0.00314267756128217,0.02291092614126407,0.0014747914387731075,-1.7330915609161182,-0.1594202898550724,-0.022446092899685608,0.013770409859716892,0.44030657410621643,0.9731544288895868,0.9731544288895868,-3.0530193699396997,0.03609155386616653,0.2402380108833313
1997-04,0.055974,0.0043,0.0723,-0.0252,0.02090000000000001,0.051399999999999994,0.019889845731191885,0.05314877430262046,0.37422962226640155,0.2147802022701851,0.0063,0.0030999999999999986,0.0025062656641603454,0.021148544305308756,0.0020014614517121668,-1.7435336730317148,0.0024630541871921707,-0.04684791556895553,-0.06071833521127701,0.45153242349624634,0.9291914367494877,0.9291914367494877,-2.9994174827737625,0.02805055525250614,0.2410406470298767
1997-05,0.056500999999999996,0.0049,0.0705,0.0255,0.018899999999999993,0.0516,0.018834701874360444,0.05034483906123909,0.37411385606874326,0.20174104781366,0.006099999999999994,-0.007099999999999999,0.0012499999999999734,0.01694528984319253,0.00300508100333154,-1.7594948870996907,-0.0073710073710074875,-0.024802748962010627,0.08024585247039795,0.4584713280200958,0.9892493606354691,0.9892493606354691,-3.0554892486352965,0.03397614287463926,0.2899004817008972
1997-06,0.040403,0.0037,0.0701,0.0097,0.0196,0.050499999999999996,0.01783255528834819,0.04768079722104337,0.3739986813911324,0.19287858787625403,0.006199999999999983,0.0031000000000000003,-0.0006242197253433224,0.013264450904587279,0.002007455769669586,-1.738673318836133,0.03960396039603964,-0.036974187401438346,0.045709364116191864,0.4468183219432831,0.9929084161768291,0.9929084161768291,-3.1081712247652025,0.037632443318424066,0.29795369505882263
1997-07,0.076088,0.0043,0.0688,0.0195,0.019500000000000003,0.0493,0.0171283638746413,0.045811961949522105,0.37388409371146736,0.18428761503037272,0.006099999999999994,-0.0007999999999999986,0.0012492192379762734,0.010846707123569102,0.0019744632002779163,-1.8341659513757387,-0.05785714285714283,-0.028748579614899974,0.01598501391708851,0.4554480016231537,0.9841313613398815,0.9841313613398815,-3.1460909420650545,0.022235983775142486,0.29587849974632263
1997-08,-0.059075,0.0040999999999999995,0.0637,0.0626,0.01320000000000001,0.050499999999999996,0.01594728366988372,0.04252376112083329,0.3750205355676032,0.17196494296306417,0.006100000000000008,-0.009800000000000003,0.0012476606363067688,0.011592658570507177,0.002010215080185718,-1.835639210236104,0.020217336365933702,-0.023822225213064468,0.06604010611772537,0.4507330060005188,0.9960895905336111,0.9960895905336111,-3.2180345030917503,0.023744401478822327,0.26016539335250854
1997-09,0.049486,0.0044,0.0672,-0.0317,0.0158,0.051399999999999994,0.016982964041787573,0.045148809854692204,0.37615529836657646,0.18550540381833042,0.006000000000000005,0.0076999999999999985,0.0018691588785046953,0.012877263397759875,0.0024647216646816335,-1.7879006858763544,-0.026009412930393827,-0.02190693162090189,0.03284294158220291,0.45741018652915955,0.9228893489763056,0.9228893489763056,-3.1588864586338605,0.03741236265345454,0.2804965674877167
1997-10,-0.036805000000000004,0.0042,0.0649,0.0316,0.015399999999999997,0.0495,0.01618634405877882,0.042901781944092554,0.37728838582677177,0.17796785704812584,0.005499999999999991,-0.009000000000000005,0.0024875621890545485,0.014634265613778232,0.0026264943298630423,-1.7820671776288826,0.07477110885045768,-0.02442993397340377,0.0697370395064354,0.4474348723888397,0.9619761965299723,0.9619761965299723,-3.209089997097832,0.02320175825527884,0.30108410120010376
1997-11,0.042421,0.0039000000000000003,0.0623,0.0341,0.012600000000000007,0.049699999999999994,0.01682410910177633,0.044098459833956535,0.38151239669421494,0.19000067732822787,0.005699999999999997,-0.015,0.002481389578163906,0.016262826671148544,0.009363821433783876,-1.883109904962217,-0.0014197823000472454,-0.016062563425452613,-0.05158349499106407,0.4318395256996155,0.9010545687891226,0.9010545687891226,-3.179882308488902,0.023469741597510193,0.4513433873653412
1997-12,0.012347,0.0048,0.0614,0.0148,0.010000000000000009,0.051399999999999994,0.01616321261600726,0.041895192240597304,0.3858011325782812,0.18074629876792264,0.005500000000000005,-0.004700000000000001,-0.0006188118811880639,0.01566720846387298,0.0026621100032988357,-1.7318403248473206,-0.09336492890995274,0.03216131653998432,0.042888157069683075,0.4504287838935852,0.947189229111426,0.947189229111426,-3.2297203936695738,0.030558354727151137,0.4544428884983063
1998-01,0.0076939999999999995,0.0043,0.0602,0.0184,0.008599999999999997,0.0516,0.015969209525674186,0.040930309244355596,0.3901560926485398,0.1788008842040588,0.005600000000000008,-0.002100000000000001,-0.0012383900928791824,0.015559471547242971,0.0022493744246461114,-1.7328000081709463,-0.0773653946680607,-0.057203171874822586,0.0725516676902771,0.4789986312389374,0.957495187243471,0.957495187243471,-3.252359279989548,0.03476968808756271,0.4292219281196594
1998-02,0.068056,0.0039000000000000003,0.0589,0.02,0.0085,0.0504,0.015857714122495616,0.04045782837556616,0.3919566313666163,0.17884027344671738,0.0058,-0.0063,0.0018598884066955979,0.013739635720347903,0.0024688425372982646,-1.7853902364197412,-0.024929178470254776,-0.030351506376238346,0.026954911649227142,0.451770544052124,0.9572845156369185,0.9572845156369185,-3.2614149640395587,0.023174446628776272,0.29421019554138184
1998-03,0.047436,0.0039000000000000003,0.0599,-0.0072,0.009000000000000001,0.0509,0.01485981664665409,0.03773800674709818,0.3937626262626263,0.16546309710866489,0.0058,0.0065,0.0018564356435644136,0.01205637798440549,0.0010533477132539612,-1.6621444807427945,-0.10284718187100528,-0.037368805712067146,0.06501764059066772,0.4475972056388855,1.0,1.0,-3.331291609842232,0.020195165969795842,0.2568592429161072
1998-04,0.006975,0.0043,0.0602,0.0025,0.009899999999999992,0.050300000000000004,0.01419650555933742,0.035888359428182436,0.3955741021750127,0.1811403959656668,0.006000000000000005,0.0013,0.0018529956763433386,0.016488861614738583,0.0011367857598752061,-1.6858431891421266,0.020077720207253957,-0.060468310861079934,0.04678168520331383,0.4570544362068176,0.9880288600807058,0.9880288600807058,-3.3823038440535997,0.022212427009860945,0.22178182005882263
1998-05,-0.021674,0.004,0.0604,0.0026,0.0109,0.0495,0.014161457162131776,0.03539464807735552,0.4001016518424397,0.17587292223931028,0.006400000000000003,0.0027,0.0018495684340320562,0.01640536182478828,0.0016147640342177765,-1.7847785891117618,-0.012063492063491998,-0.02045649596555372,0.11654962599277496,0.4751991927623749,0.9867641887308886,0.9867641887308886,-3.3960615559682337,0.022468114717107437,0.18269941210746765
1998-06,0.03687,0.0040999999999999995,0.0592,0.0182,0.0092,0.05,0.014527603087585488,0.03589959846720815,0.4046731358529112,0.17910220571493346,0.006099999999999994,-0.0015000000000000013,0.0018461538461538307,0.01907520581845987,0.000958823293773903,-1.6775273704502274,-0.02249357326478152,-0.028886617382718315,0.0680183470249176,0.46562016010284424,0.966143534997932,0.966143534997932,-3.381990726381861,0.027283094879034523,0.18156781792640686
1998-07,-0.014109,0.004,0.0576,0.0228,0.0077999999999999944,0.049800000000000004,0.014067240527764058,0.03436992873774078,0.4092891968180652,0.17806060597750975,0.006000000000000005,-0.011300000000000001,0.0012285012285011554,0.024010580033164464,0.0020973438884585405,-1.6818418464080849,-0.05982905982905984,-0.04414189322992546,0.021655932068824768,0.452557772397995,0.9717949636500023,0.9717949636500023,-3.4241140284360623,0.032128848563021985,0.20997130870819092
1998-08,-0.147424,0.0043,0.0584,-0.004,0.008800000000000002,0.0496,0.014289963444487077,0.034512092468493544,0.4140567094716884,0.17943810888819886,0.006000000000000005,-0.0015999999999999999,0.0012269938650306678,0.025353564659473447,0.002228175769463856,-1.6837797281781892,-0.002097902097902171,-0.04383916198829251,-0.001114593236707151,0.4571366310119629,0.9513084749683284,0.9513084749683284,-3.419607058138904,0.03023552620446848,0.221797913312912
1998-09,0.058575999999999996,0.0046,0.0547,0.0465,0.005699999999999997,0.049,0.016796200345423146,0.04009624491615132,0.4188970907511941,0.21143209159591356,0.006199999999999997,-0.0376,0.001225490196078427,0.0285190280080238,0.009333916970024201,-1.874513134151824,-0.0686755430974072,-0.03029609575951859,-0.1755201369524002,0.43227413296699524,0.807355345969199,0.807355345969199,-3.268495620110289,0.045518490804687284,0.3635815680027008
1998-10,0.07691100000000001,0.0032,0.0517,0.0395,0.005600000000000001,0.0461,0.015873000265484116,0.03745292573327696,0.42381202415332114,0.20324840423225912,0.006900000000000003,0.001800000000000003,0.001223990208078174,0.0240829100298881,0.009971016880241285,-1.8019755260809422,0.21820917983446209,-0.03323033102511312,0.029305625706911087,0.41739213466644287,0.8398634821058539,0.8398634821058539,-3.331649449545391,0.03710488614510358,0.41655173897743225
1998-11,0.059064,0.0031,0.054,-0.0218,0.014400000000000003,0.039599999999999996,0.014708996635325742,0.03455390001850722,0.425682676266573,0.18551907684869381,0.008099999999999996,0.0028000000000000004,0.0024449877750611915,0.020740088251160596,0.005171527488186886,-1.8245373635246152,-0.10562075355157508,-0.06198944158976252,0.01661057025194168,0.41989681124687195,0.9201261087795315,0.9201261087795315,-3.409538780275607,0.032841344502891466,0.38526663184165955
1998-12,0.055873,0.0038,0.0535,0.0097,0.009399999999999999,0.0441,0.013902758322376241,0.0325160632388875,0.4275658532287904,0.17484684447515783,0.009299999999999989,0.0173,0.0,0.02200358072315411,0.0019366789374442367,-1.5961379493615544,-0.21477900552486195,-0.04801710018600724,-0.009859511628746986,0.4597666561603546,0.972507725934926,0.972507725934926,-3.4731908627216357,0.031155492100461195,0.3105200231075287
1999-01,0.0393,0.0034999999999999996,0.0542,-0.0032,0.010300000000000004,0.043899999999999995,0.013174914377293102,0.030677741350276188,0.4294616812516574,0.17361131536550134,0.010100000000000005,0.004200000000000001,-0.0006097560975609762,0.020057030440960393,0.0032868971994435238,-1.6156023044805579,0.0677220756376431,-0.06589881933870302,0.04086892679333687,0.4571209251880646,0.9794287981890857,0.9794287981890857,-3.529669187709957,0.03732157249861131,0.22871634364128113
1999-02,-0.035434999999999994,0.0034999999999999996,0.0536,0.0121,0.0102,0.0434,0.012722067664864075,0.029643753972471425,0.4291652021089631,0.17032061914447988,0.010500000000000002,0.00020000000000000052,0.0024405125076265577,0.01558769923016473,0.0033356136050409204,-1.6812076971805467,0.05518945634266892,-0.02905998641765219,0.07124771177768707,0.4252408742904663,0.9704977124061008,0.9704977124061008,-3.564623769944897,0.04975594513818826,0.23109233379364014
1999-03,0.034679,0.0043,0.0587,-0.052,0.0143,0.0444,0.013214840416797893,0.03081300353432984,0.4288721935878396,0.17127680959595618,0.009899999999999992,0.0119,0.0012172854534386879,0.018446664970410285,0.003482149740608545,-1.5875804107150935,-0.03903200624512104,-0.0413439929281807,0.053653571754693985,0.4386638104915619,0.9650794539639875,0.9650794539639875,-3.528608649597243,0.036478509122894534,0.25034099817276
1999-04,0.033859,0.0037,0.0592,-0.0008,0.0148,0.0444,0.012787145222603139,0.029835894804760687,0.42858259510161534,0.17289717073498748,0.00910000000000001,0.001,0.003039513677811634,0.020668119516674698,0.0032135873296863368,-1.551110459417077,0.36230706742485785,-0.030532571371922907,0.011904081329703331,0.42171555757522583,0.9779529479013228,0.9779529479013228,-3.5630213314423185,0.0412129801133041,0.2563367784023285
1999-05,-0.026559,0.0034000000000000002,0.0594,0.0021,0.0165,0.0429,0.01231943757895315,0.029404275079015565,0.4189675666496858,0.15682587641256804,0.008400000000000005,-0.0045,0.0072727272727270975,0.02518126732572391,0.0027266259983553458,-1.6787813019841218,0.11449016100178899,-0.049171838945792294,0.026863276958465576,0.4102634787559509,0.9917873801062292,0.9917873801062292,-3.5771181865308717,0.04707460588916704,0.20899373292922974
1999-06,0.050431000000000004,0.004,0.0615,-0.0185,0.0165,0.045,0.012634681169216904,0.03083328212376329,0.40977412389968443,0.16023113542046816,0.00789999999999999,0.000899999999999998,0.0,0.025897438079472975,0.003085648708614107,-1.6240813676178596,-0.09844836811128943,-0.04806189964941132,0.06161050871014595,0.39588865637779236,0.9507130066200362,0.9507130066200362,-3.533080425973597,0.035518844159634466,0.20194189250469208
1999-07,-0.03402,0.0038,0.0627,-0.0078,0.017,0.045700000000000005,0.011982137523584733,0.029882495210204633,0.4009751340809361,0.15422744676724118,0.00789999999999999,-0.0082,0.0,0.01886857589670042,0.0024092464833671266,-1.5027379185852747,0.14718100890207686,-0.05246846208816975,0.07644528895616531,0.3984416127204895,0.987721466905671,0.987721466905671,-3.567807481119059,0.03808960697442808,0.18969683349132538
1999-08,-0.008904,0.0039000000000000003,0.0639,-0.0077,0.0184,0.0455,0.012427248279045499,0.031609368414714914,0.3931507936507937,0.15879647268893993,0.007599999999999996,-0.003599999999999999,0.0030084235860408093,0.019370437363639605,0.0016111778691826253,-1.4933100601071598,0.061562338334195665,-0.02007915605638834,-0.006434500217437744,0.40661826729774475,0.9505167330517357,0.9505167330517357,-3.5105875445179673,0.029032306146184194,0.21173077821731567
1999-09,-0.031979,0.0039000000000000003,0.0649,-0.0053,0.0177,0.0472,0.01255418140325101,0.032550495679372314,0.3856832635334264,0.15624302689310163,0.007499999999999993,0.0027,0.002399520095980767,0.018880736167784417,0.002729848515781925,-1.4778159473303876,0.07943469785575052,-0.03814109409661384,0.02604786492884159,0.40140825510025024,0.9561400101006177,0.9561400101006177,-3.4826653923268713,0.026667237421581183,0.21566858887672424
1999-10,0.060338,0.0039000000000000003,0.0646,0.0084,0.01780000000000001,0.046799999999999994,0.012973314311106954,0.034271191461826916,0.37854868061874436,0.16368449822911238,0.008099999999999996,0.0008999999999999998,0.004787552363854086,0.020379681664260366,0.0027049431848818937,-1.5093859027312255,0.10790067720090302,-0.02504502185347514,0.051534123718738556,0.41080746054649353,0.9126720371815743,0.9126720371815743,-3.430964082995798,0.05045881493119637,0.23334084451198578
1999-11,0.017222,0.0036,0.0651,-0.0012,0.0165,0.048600000000000004,0.012222197765108994,0.033283685393478264,0.36721287383349255,0.15769066072892163,0.008300000000000016,0.0059,0.0017867778439546456,0.020445233069041564,0.004875975130272578,-1.5907317824661664,-0.11206193969030154,-0.013204848734687953,0.09248998761177063,0.4099438786506653,0.9473628911782053,0.9473628911782053,-3.4619940360709185,0.05022858720569214,0.2735116183757782
1999-12,0.058178999999999995,0.0044,0.0662,-0.0061,0.015499999999999993,0.0507,0.012005817511573823,0.033671488193379465,0.3565573770491803,0.15554596711910032,0.007900000000000004,0.0037000000000000006,0.0005945303210466157,0.018280448275065125,0.0013542672176870935,-1.5758572167604359,0.14134924277191385,-0.04508883159976514,0.05411389097571373,0.42370593547821045,0.9604248263294142,0.9604248263294142,-3.449655734347964,0.07026656205599051,0.2230711281299591
2000-01,-0.05373,0.0040999999999999995,0.0682,-0.0155,0.016199999999999992,0.052000000000000005,0.011360898417559979,0.032785434745618514,0.3465227319908657,0.147167259434962,0.006400000000000003,0.005299999999999999,0.0,0.01788875688519155,0.0011487749399219178,-1.5831531470210813,0.03578608765581026,-0.00013750429722590374,0.0696711391210556,0.39646410942077637,1.0,1.0,-3.478677859754152,0.08535612638161491,0.15512897074222565
